GIORNO,DATA,REGIONE,POSITIVI,DIMESSI,DECEDUTI,CASI TOTALI,Rt,P.TamponiPos,P.PostiNorm.,P.Posti.ICU,,V-1,V-7,V-1,V-7,V-1,V-7,V-1,V-7,M-7,V-1,V-7,V-1,V-7,V-1,V-7
70,04/05/2020,EMILIA ROMAGNA,8984,13525,3666,26175,"0,37","4,74%","51,91%","38,84%",,-61,"-1053,71",196,"1537,57",24,"89,43",159,"573,29","0,50","-0,47%","-9,69%","0,26%","-5,36%","1,38%","0,31%"
70,04/05/2020,FRIULI VENEZIA GIULIA,1050,1727,299,3076,"0,51","0,93%","54,75%","39,76%",,-37,"-92,43",39,"120,71",2,"8,00",4,"36,29","0,65","-0,08%","-1,43%","-1,14%","-3,43%","-0,22%","0,12%"
70,04/05/2020,LAZIO,4385,1938,524,6847,"0,91","1,60%","56,50%","40,69%",,0,"-76,86",22,"197,71",16,"53,00",38,"173,86","1,35","-0,17%","-4,17%","0,00%","-3,56%","0,21%","-0,08%"
70,04/05/2020,LIGURIA,3508,3683,1221,8412,"1,12","3,31%","60,32%","41,74%",,-43,"-45,29",84,"294,29",12,"39,71",53,"288,71","1,08","-1,18%","-8,90%","1,85%","-4,83%","-0,33%","-2,97%"
70,04/05/2020,LOMBARDIA,37307,26504,14294,78105,"1,77","7,23%","61,52%","43,99%",,381,"814,14",133,"608,57",63,"351,14",577,"1773,86","1,43","-1,91%","-13,71%","0,00%","-11,41%","-0,12%","0,80%"
70,04/05/2020,MARCHE,3206,2225,932,6363,"0,93","4,46%","61,69%","46,37%",,8,"-38,43",31,"111,86",5,"20,00",44,"93,43","1,33","-0,94%","-15,97%","0,43%","-5,21%","3,13%","2,30%"
70,04/05/2020,MOLISE,178,101,22,301,"0,25","0,00%","61,46%","46,63%",,-3,"-9,00",3,"10,00",0,"0,71",0,"1,71","0,44","0,45%","-3,23%","0,00%","-0,37%","0,00%","-1,85%"
70,04/05/2020,BOLZANO,636,1621,284,2541,"0,09","1,15%","63,63%","47,42%",,-29,"-123,71",31,"135,00",3,"6,43",5,"17,71","0,12","-1,12%","-6,19%","-1,00%","-4,14%","0,93%","0,43%"
70,04/05/2020,TRENTO,1165,2663,430,4258,"0,37","1,14%","64,38%","48,35%",,-82,"-175,71",92,"278,71",1,"8,14",11,"111,14","0,51","-0,17%","-7,27%","0,00%","-6,35%","-3,21%","-1,82%"
70,04/05/2020,PIEMONTE,15562,8874,3186,27622,"1,13","4,96%","63,91%","48,08%",,-76,"-9,57",234,"881,43",34,"105,14",192,"977,00","1,34","-1,80%","-9,48%","-1,27%","-8,35%","-1,77%","-1,84%"
70,04/05/2020,PUGLIA,2945,779,429,4153,"1,25","1,24%","62,99%","47,29%",,-10,"2,71",14,"52,43",5,"10,71",9,"65,86","1,85","-0,36%","-2,60%","-0,18%","-1,88%","0,22%","-0,62%"
70,04/05/2020,SARDEGNA,653,545,119,1317,"0,30","-0,63%","62,67%","49,54%",,-36,"-74,57",34,"84,14",0,"2,57",-2,"12,14","0,38","-0,06%","-0,73%","-0,48%","-3,43%","-1,17%","-0,98%"
70,04/05/2020,SICILIA,2202,809,244,3255,"0,72","1,24%","62,10%","49,14%",,-1,"29,57",14,"29,14",2,"6,57",15,"65,29","0,83","-0,17%","-2,12%","-0,24%","-1,06%","-0,45%","0,09%"
70,04/05/2020,TOSCANA,5279,3441,881,9601,"0,38","2,48%","61,21%","48,35%",,-49,"-219,29",78,"359,43",9,"31,00",38,"171,14","0,48","-0,02%","-2,38%","-0,90%","-6,81%","1,07%","0,40%"
70,04/05/2020,UMBRIA,181,1143,70,1394,"0,17","0,00%","61,52%","47,69%",,-2,"-38,00",0,"38,43",2,"2,57",0,"3,00","0,18","-0,24%","-2,57%","0,00%","-2,74%","0,00%","-0,35%"
70,04/05/2020,VA.AOSTA,110,894,139,1143,"0,11","0,58%","60,76%","46,90%",,1,"-10,29",-1,"19,29",1,"1,86",1,"10,86","0,11","0,00%","-5,54%","0,00%","-10,71%","-3,44%","-1,54%"
70,04/05/2020,VENETO,7234,9611,1528,18373,"0,31","1,01%","58,70%","46,10%",,-65,"-603,14",108,"851,43",12,"52,43",55,"300,71","0,41","0,00%","-3,24%","-0,20%","-2,61%","-0,29%","-0,25%"
71,05/05/2020,ABRUZZO,1809,881,335,3025,"0,42","1,81%","57,62%","45,05%",,-28,"-76,00",50,"122,71",3,"8,86",25,"55,57","0,69","-0,81%","-3,78%","-2,12%","-3,85%","0,83%","-0,13%"
71,05/05/2020,BASILICATA,177,194,25,396,"0,47","1,74%","56,99%","44,25%",,4,"-10,71",6,"26,86",0,"0,00",10,"16,14","0,34","0,00%","-1,59%","0,00%","-1,30%","1,74%","0,92%"
71,05/05/2020,CALABRIA,650,381,88,1119,"0,19","0,09%","56,97%","43,73%",,-24,"-58,43",25,"64,43",0,"0,86",1,"6,86","0,32","-0,11%","-2,50%","0,00%","-0,85%","-0,57%","-0,24%"
71,05/05/2020,CAMPANIA,2530,1619,369,4518,"0,40","0,79%","56,69%","43,33%",,-181,"-183,71",198,"233,00",3,"6,43",20,"55,71","0,50","-0,66%","-2,87%","0,16%","-1,18%","0,45%","0,14%"
71,05/05/2020,EMILIA ROMAGNA,8681,13889,3705,26275,"0,32","1,74%","55,31%","42,93%",,-303,"-882,14",364,"1265,86",39,"95,14",100,"478,86","0,45","-0,83%","-8,88%","-1,06%","-5,68%","-3,00%","-2,47%"
71,05/05/2020,FRIULI VENEZIA GIULIA,984,1798,303,3085,"0,43","0,29%","54,85%","41,74%",,-66,"-122,00",71,"146,00",4,"8,43",9,"32,43","0,62","-0,78%","-2,01%","0,00%","-2,61%","-0,64%","-0,48%"
71,05/05/2020,LAZIO,4370,2010,534,6914,"0,83","1,67%","54,36%","40,82%",,-15,"-64,43",72,"195,57",10,"45,86",67,"177,00","1,19","-0,31%","-4,09%","-0,42%","-3,33%","0,07%","0,03%"
71,05/05/2020,LIGURIA,3427,3816,1232,8475,"1,07","4,12%","52,79%","39,10%",,-81,"-105,71",133,"319,29",11,"37,71",63,"251,29","1,09","-1,29%","-8,94%","-1,85%","-5,09%","0,81%","-1,65%"
71,05/05/2020,LOMBARDIA,37092,27124,14389,78605,"1,84","7,75%","51,68%","38,18%",,-215,"406,57",620,"929,29",95,"329,86",500,"1665,71","1,53","-2,09%","-14,06%","-1,84%","-11,34%","0,51%","1,66%"
71,05/05/2020,MARCHE,3219,2237,936,6392,"0,81","1,56%","51,32%","37,38%",,13,"-9,00",12,"82,57",4,"17,86",29,"91,43","1,22","-0,17%","-12,44%","-0,86%","-4,72%","-2,90%","-0,39%"
71,05/05/2020,MOLISE,177,102,22,301,"0,21","0,00%","49,71%","37,25%",,-1,"-7,43",1,"8,00",0,"0,57",0,"1,14","0,39","0,00%","-2,59%","0,00%","-0,37%","0,00%","-1,73%"
71,05/05/2020,BOLZANO,612,1644,286,2542,"0,09","0,17%","48,38%","37,25%",,-24,"-105,14",23,"111,14",2,"6,43",1,"12,43","0,11","-0,74%","-5,50%","1,00%","-2,43%","-0,99%","-0,52%"
71,05/05/2020,TRENTO,1041,2787,433,4261,"0,33","0,37%","47,16%","35,14%",,-124,"-224,86",124,"297,14",3,"8,14",3,"80,43","0,47","-1,54%","-7,02%","-2,22%","-7,46%","-0,77%","-2,02%"
71,05/05/2020,PIEMONTE,15323,9235,3216,27774,"1,08","2,90%","45,82%","34,87%",,-239,"-222,43",361,"924,29",30,"95,14",152,"797,00","1,27","-1,44%","-9,79%","-0,96%","-8,23%","-2,06%","-3,35%"
71,05/05/2020,PUGLIA,2939,798,433,4170,"1,16","0,87%","44,37%","32,50%",,-6,"-6,14",19,"50,86",4,"11,00",17,"55,71","1,67","-0,36%","-2,71%","0,00%","-1,48%","-0,38%","-0,91%"
71,05/05/2020,SARDEGNA,642,557,119,1318,"0,27","0,12%","43,99%","32,36%",,-11,"-67,00",12,"74,29",0,"1,14",1,"8,43","0,35","0,19%","-0,45%","0,00%","-2,75%","0,76%","-0,20%"
71,05/05/2020,SICILIA,2202,818,247,3267,"0,78","0,29%","43,10%","32,63%",,0,"21,14",9,"27,71",3,"7,43",12,"56,29","0,77","-0,22%","-2,09%","-0,12%","-1,05%","-0,95%","-0,68%"
71,05/05/2020,TOSCANA,5190,3552,889,9631,"0,37","0,62%","42,02%","30,12%",,-89,"-207,43",111,"323,57",8,"27,86",30,"144,00","0,45","-0,56%","-2,44%","0,72%","-5,11%","-1,86%","-1,38%"
71,05/05/2020,UMBRIA,176,1154,70,1400,"0,16","0,63%","41,25%","29,85%",,-5,"-28,86",11,"33,00",0,"1,86",6,"6,00","0,18","0,00%","-2,10%","-1,42%","-3,44%","0,63%","0,31%"
71,05/05/2020,VA.AOSTA,110,894,139,1143,"0,10","0,00%","35,03%","27,21%",,0,"3,86",0,"2,29",0,"1,29",0,"7,43","0,10","-7,93%","-11,71%","5,00%","-4,29%","-0,58%","-1,79%"
71,05/05/2020,VENETO,7116,9741,1545,18402,"0,28","0,40%","34,48%","26,02%",,-118,"-509,00",130,"689,71",17,"49,86",29,"230,57","0,37","-0,48%","-3,33%","-0,30%","-2,51%","-0,61%","-0,69%"
72,06/05/2020,ABRUZZO,1791,915,341,3047,"0,40","1,67%","33,19%","25,89%",,-18,"-67,57",34,"116,29",6,"11,14",22,"59,86","0,56","-0,27%","-3,79%","0,00%","-3,02%","-0,14%","-0,24%"
72,06/05/2020,BASILICATA,172,202,25,399,"0,51","0,48%","32,60%","26,02%",,-5,"-12,57",8,"27,00",0,"0,00",3,"14,43","0,38","-0,72%","-2,10%","0,00%","-1,14%","-1,26%","-0,40%"
72,06/05/2020,CALABRIA,644,389,89,1122,"0,17","0,23%","32,13%","26,29%",,-6,"-48,86",8,"54,43",1,"1,43",3,"7,00","0,27","-0,55%","-2,71%","-0,66%","-1,22%","0,13%","-0,08%"
72,06/05/2020,CAMPANIA,2340,1816,376,4532,"0,34","0,40%","31,29%","25,23%",,-190,"-310,57",197,"351,86",7,"11,00",14,"52,29","0,45","0,55%","-1,95%","0,00%","-0,99%","-0,39%","-0,14%"
72,06/05/2020,EMILIA ROMAGNA,8391,14251,3737,26379,"0,27","1,90%","29,64%","23,25%",,-290,"-676,29",362,"992,43",32,"95,00",104,"411,14","0,40","-1,65%","-7,98%","-1,98%","-6,34%","0,15%","-1,71%"
72,06/05/2020,FRIULI VENEZIA GIULIA,962,1826,306,3094,"0,36","0,98%","28,17%","22,85%",,-22,"-106,14",28,"127,14",3,"8,43",9,"29,43","0,58","-0,39%","-1,91%","-0,57%","-2,37%","0,69%","0,15%"
72,06/05/2020,LAZIO,4433,2024,538,6995,"0,79","2,26%","27,42%","21,53%",,63,"13,14",14,"146,00",4,"34,57",81,"193,71","1,07","0,56%","-3,26%","0,00%","-2,51%","0,59%","0,53%"
72,06/05/2020,LIGURIA,3306,4002,1243,8551,"0,99","3,67%","26,18%","20,48%",,-121,"-188,14",186,"385,14",11,"35,71",76,"232,71","1,08","-1,96%","-9,54%","-4,17%","-8,47%","-0,45%","-1,51%"
72,06/05/2020,LOMBARDIA,31753,33005,14611,79369,"1,33","5,26%","25,50%","19,82%",,-5339,"-4308,29",5881,"5714,29",222,"418,71",764,"1824,71","1,54","-1,19%","-13,40%","-2,32%","-11,57%","-2,48%","-0,80%"
72,06/05/2020,MARCHE,3236,2242,943,6421,"0,72","1,63%","25,09%","18,63%",,17,"23,86",5,"47,86",7,"18,57",29,"90,29","1,09","-2,89%","-9,72%","0,00%","-3,86%","0,07%","-0,24%"
72,06/05/2020,MOLISE,179,103,22,304,"0,31","0,82%","22,59%","17,97%",,2,"-3,43",1,"6,14",0,"0,43",3,"3,14","0,36","0,00%","-2,07%","-2,56%","-2,56%","0,82%","-1,03%"
72,06/05/2020,BOLZANO,579,1678,286,2543,"0,09","0,10%","19,02%","16,25%",,-33,"-100,14",34,"103,71",0,"4,71",1,"8,29","0,10","0,00%","-5,15%","0,00%","-1,86%","-0,07%","-0,48%"
72,06/05/2020,TRENTO,982,2861,437,4280,"0,30","1,03%","14,05%","16,12%",,-59,"-215,14",74,"275,29",4,"9,14",19,"69,29","0,43","-1,71%","-7,36%","-2,22%","-8,10%","0,66%","-0,97%"
72,06/05/2020,PIEMONTE,14858,9834,3247,27939,"1,01","2,45%","12,46%","15,06%",,-465,"-592,71",599,"1166,57",31,"91,29",165,"665,14","1,20","-2,75%","-11,30%","-0,80%","-7,78%","-0,45%","-3,28%"
72,06/05/2020,PUGLIA,2903,855,438,4196,"1,10","1,43%","12,08%","14,80%",,-36,"-38,71",57,"84,57",5,"12,00",26,"57,86","1,48","-0,53%","-2,86%","-0,53%","-1,61%","0,56%","-0,17%"
72,06/05/2020,SARDEGNA,623,577,119,1319,"0,23","0,09%","11,77%","14,66%",,-19,"-66,29",20,"70,86",0,"0,71",1,"5,29","0,33","-0,19%","-0,67%","0,96%","-1,30%","-0,03%","-0,19%"
72,06/05/2020,SICILIA,2201,830,250,3281,"0,92","0,83%","11,56%","13,87%",,-1,"12,14",12,"30,14",3,"7,86",14,"50,14","0,75","-0,20%","-2,06%","-0,12%","-1,00%","0,54%","-0,14%"
72,06/05/2020,TOSCANA,5088,3670,899,9657,"0,35","0,61%","10,94%","13,08%",,-102,"-227,29",118,"317,57",10,"27,57",26,"117,86","0,42","-0,44%","-2,46%","-3,42%","-6,99%","-0,02%","-1,26%"
72,06/05/2020,UMBRIA,171,1163,70,1404,"0,11","0,30%","10,22%","12,68%",,-5,"-21,00",9,"27,86",0,"1,29",4,"8,14","0,17","-0,12%","-1,68%","-1,42%","-4,15%","-0,33%","0,10%"
72,06/05/2020,VA.AOSTA,127,880,139,1146,"0,11","1,92%","9,66%","12,15%",,17,"22,00",-14,"-15,71",0,"1,00",3,"7,29","0,11","-2,64%","-12,46%","0,00%","-2,14%","1,92%","0,11%"
72,06/05/2020,VENETO,6789,10122,1568,18479,"0,27","0,87%","9,01%","11,76%",,-327,"-610,29",381,"770,29",23,"54,14",77,"214,14","0,34","-0,40%","-3,32%","-0,80%","-2,97%","0,47%","-0,17%"
73,07/05/2020,ABRUZZO,1770,954,348,3072,"0,44","2,05%","8,55%","11,10%",,-21,"-67,86",39,"118,29",7,"14,14",25,"64,57","0,50","-1,49%","-4,78%","0,53%","-2,19%","0,38%","-0,08%"
73,07/05/2020,BASILICATA,155,202,26,383,"0,34","-9,47%","8,47%","10,96%",,-17,"-24,29",0,"19,57",1,"0,86",-16,"-3,86","0,40","0,24%","-1,83%","-1,14%","-1,95%","-9,95%","-8,99%"
73,07/05/2020,CALABRIA,633,403,89,1125,"0,14","0,29%","8,39%","10,83%",,-11,"-44,57",14,"51,14",0,"1,00",3,"7,57","0,22","-0,66%","-2,99%","-0,66%","-1,22%","0,06%","0,03%"
73,07/05/2020,CAMPANIA,2139,2023,379,4541,"0,28","0,20%","8,05%","10,57%",,-201,"-421,00",207,"454,29",3,"11,14",9,"44,43","0,41","-0,40%","-2,11%","0,32%","-0,62%","-0,20%","-0,31%"
73,07/05/2020,EMILIA ROMAGNA,8011,14710,3766,26487,"0,26","2,00%","7,49%","10,30%",,-380,"-834,57",459,"1110,29",29,"93,29",108,"369,00","0,37","-1,47%","-8,39%","-0,40%","-5,94%","0,11%","-1,27%"
73,07/05/2020,FRIULI VENEZIA GIULIA,927,1872,308,3107,"0,31","0,50%","7,33%","10,17%",,-35,"-106,43",46,"129,43",2,"7,71",13,"30,71","0,53","-0,47%","-2,63%","-0,57%","-1,80%","-0,48%","-0,21%"
73,07/05/2020,LAZIO,4348,2143,543,7034,"0,76","0,88%","7,00%","10,04%",,-85,"-54,71",119,"202,71",5,"25,00",39,"173,00","0,97","-0,93%","-3,82%","-0,21%","-2,18%","-1,38%","-0,73%"
73,07/05/2020,LIGURIA,3248,4143,1254,8645,"0,91","5,36%","6,50%","8,59%",,-58,"-202,86",141,"402,14",11,"34,29",94,"233,57","1,06","-1,29%","-9,54%","-0,93%","-8,53%","1,69%","0,38%"
73,07/05/2020,LOMBARDIA,32015,33329,14745,80089,"1,03","4,65%","6,42%","7,53%",,262,"-3446,86",324,"4955,43",134,"413,71",720,"1922,29","1,51","-2,26%","-13,99%","0,00%","-9,66%","-0,61%","-1,31%"
73,07/05/2020,MARCHE,3247,2257,948,6452,"0,73","1,57%","6,25%","7,13%",,11,"29,57",15,"44,86",5,"17,57",31,"92,00","0,98","-2,13%","-9,55%","-0,43%","-3,62%","-0,06%","-0,38%"
73,07/05/2020,MOLISE,170,113,22,305,"0,29","0,29%","5,84%","6,61%",,-9,"-9,57",10,"12,43",0,"0,29",1,"3,14","0,32","-0,45%","-1,94%","0,00%","-2,20%","-0,52%","-1,57%"
73,07/05/2020,BOLZANO,551,1715,286,2552,"0,10","1,04%","5,58%","6,61%",,-28,"-92,29",37,"101,57",0,"3,14",9,"12,43","0,10","-2,23%","-5,97%","0,00%","-1,29%","0,94%","0,46%"
73,07/05/2020,TRENTO,910,2935,438,4283,"0,26","0,17%","5,22%","6,47%",,-72,"-221,43",74,"262,57",1,"7,29",3,"48,43","0,38","-2,91%","-8,54%","-2,22%","-8,41%","-0,86%","-1,42%"
73,07/05/2020,PIEMONTE,14469,10384,3282,28135,"0,91","3,00%","4,59%","5,02%",,-389,"-835,43",550,"1337,43",35,"95,43",196,"597,43","1,13","0,00%","-9,85%","0,00%","-6,26%","0,56%","-1,99%"
73,07/05/2020,PUGLIA,2800,1004,441,4245,"0,96","2,65%","4,18%","4,62%",,-103,"-120,43",149,"191,29",3,"11,29",49,"82,14","1,29","-0,28%","-2,77%","-0,18%","-1,53%","1,21%","0,95%"
73,07/05/2020,SARDEGNA,583,622,119,1324,"0,21","0,46%","4,00%","4,23%",,-40,"-83,29",45,"89,14",0,"0,29",5,"6,14","0,31","-0,06%","-0,73%","-0,96%","-1,51%","0,36%","0,16%"
73,07/05/2020,SICILIA,2127,910,251,3288,"1,03","0,26%","3,90%","4,10%",,-74,"-57,57",80,"90,71",1,"6,57",7,"39,71","0,78","-0,25%","-2,07%","-0,48%","-1,22%","-0,57%","-0,66%"
73,07/05/2020,TOSCANA,4716,4052,915,9683,"0,31","0,58%","3,69%","4,10%",,-372,"-475,29",382,"538,71",16,"33,14",26,"96,57","0,39","-0,50%","-2,58%","-0,18%","-6,22%","-0,03%","-1,17%"
73,07/05/2020,UMBRIA,141,1194,70,1405,"0,11","0,07%","3,72%","3,30%",,-30,"-37,86",31,"44,29",0,"0,86",1,"7,29","0,16","-0,98%","-2,15%","0,00%","-3,14%","-0,23%","-0,13%"
73,07/05/2020,VA.AOSTA,130,881,139,1150,"0,16","1,34%","3,53%","2,38%",,3,"19,14",1,"-11,71",0,"0,71",4,"8,14","0,11","-0,44%","-10,95%","-5,00%","-5,00%","-0,59%","-0,54%"
73,07/05/2020,VENETO,6534,10430,1589,18553,"0,26","0,71%","3,26%","2,25%",,-255,"-634,86",308,"781,71",21,"56,57",74,"203,43","0,31","-0,50%","-3,40%","-0,30%","-2,83%","-0,16%","-0,26%"
74,08/05/2020,ABRUZZO,1713,1014,351,3078,"0,42","0,55%","3,13%","1,98%",,-57,"-96,57",60,"135,29",3,"13,29",6,"52,00","0,45","-0,88%","-5,27%","-1,06%","-2,80%","-1,50%","-1,47%"
74,08/05/2020,BASILICATA,152,204,26,382,"0,11","-0,20%","3,13%","1,85%",,-3,"-21,43",2,"15,29",0,"0,71",-1,"-5,43","0,36","0,00%","-1,76%","0,00%","-1,62%","9,27%","0,63%"
74,08/05/2020,CALABRIA,619,417,90,1126,"0,12","0,09%","3,07%","1,72%",,-14,"-43,14",14,"48,29",1,"1,43",1,"6,57","0,19","-0,88%","-3,29%","0,00%","-1,22%","-0,20%","-0,14%"
74,08/05/2020,CAMPANIA,2012,2164,386,4562,"0,24","0,48%","2,94%","1,45%",,-127,"-442,14",141,"476,43",7,"14,29",21,"48,57","0,37","0,07%","-1,83%","0,16%","-0,39%","0,28%","-0,02%"
74,08/05/2020,EMILIA ROMAGNA,7730,15071,3797,26598,"0,26","2,30%","2,82%","1,45%",,-281,"-865,00",361,"1115,57",31,"93,14",111,"343,71","0,33","-0,75%","-7,95%","-1,32%","-6,61%","0,29%","-0,75%"
74,08/05/2020,FRIULI VENEZIA GIULIA,911,1897,308,3116,"0,29","1,01%","2,60%","1,45%",,-16,"-93,29",25,"116,57",0,"5,71",9,"29,00","0,48","-0,31%","-2,65%","0,00%","-1,39%","0,51%","0,23%"
74,08/05/2020,LAZIO,4328,2209,549,7086,"0,74","1,25%","2,37%","1,45%",,-20,"-57,86",66,"202,29",6,"21,43",52,"165,86","0,89","-0,20%","-3,80%","-0,53%","-2,26%","0,37%","-0,41%"
74,08/05/2020,LIGURIA,3176,4282,1265,8723,"0,83","3,74%","2,29%","1,45%",,-72,"-226,00",139,"418,57",11,"33,71",78,"226,29","1,02","-0,45%","-8,64%","-5,09%","-12,17%","-1,62%","-0,99%"
74,08/05/2020,LOMBARDIA,31983,33901,14839,80723,"0,84","5,77%","2,14%","1,59%",,-32,"-2837,43",572,"4418,14",94,"367,86",634,"1948,57","1,43","-1,43%","-13,99%","-6,41%","-14,00%","1,12%","-0,25%"
74,08/05/2020,MARCHE,3238,2278,954,6470,"0,76","1,21%","2,11%","1,59%",,-9,"16,71",21,"48,00",6,"17,43",18,"82,14","0,89","-2,13%","-10,17%","-1,29%","-4,66%","-0,36%","-0,68%"
74,08/05/2020,MOLISE,184,121,22,327,"0,62","8,30%","1,98%","1,59%",,14,"5,29",8,"15,86",0,"0,14",22,"21,29","0,34","-0,90%","-1,62%","0,00%","-1,83%","8,01%","6,93%"
74,08/05/2020,BOLZANO,502,1767,289,2558,"0,09","0,73%","1,91%","1,59%",,-49,"-104,86",52,"114,43",3,"4,57",6,"14,14","0,09","-1,67%","-6,77%","-2,00%","-2,86%","-0,31%","0,13%"
74,08/05/2020,TRENTO,872,2975,438,4285,"0,25","0,12%","1,86%","1,45%",,-38,"-199,29",40,"222,71",0,"5,14",2,"28,57","0,35","-0,86%","-7,93%","0,00%","-7,14%","-0,05%","-1,31%"
74,08/05/2020,PIEMONTE,14107,10956,3305,28368,"0,81","3,53%","1,78%","1,59%",,-362,"-989,57",572,"1490,71",23,"88,71",233,"589,86","1,06","-2,30%","-11,06%","-1,59%","-6,85%","0,53%","-1,03%"
74,08/05/2020,PUGLIA,2733,1080,443,4256,"0,80","0,57%","1,73%","1,45%",,-67,"-156,86",76,"217,43",2,"10,14",11,"70,71","1,15","-0,17%","-2,57%","-0,35%","-1,73%","-2,08%","-0,99%"
74,08/05/2020,SARDEGNA,553,658,119,1330,"0,12","0,52%","1,76%","1,59%",,-30,"-86,00",36,"95,71",0,"0,00",6,"9,71","0,27","0,00%","-0,80%","0,48%","-0,96%","0,06%","0,33%"
74,08/05/2020,SICILIA,2127,921,253,3301,"1,21","0,43%","1,81%","1,59%",,0,"-51,29",11,"82,43",2,"6,29",13,"37,43","0,85","-0,96%","-2,71%","-0,24%","-1,27%","0,17%","-0,43%"
74,08/05/2020,TOSCANA,4592,4199,930,9721,"0,27","0,90%","1,76%","1,59%",,-124,"-487,71",147,"545,57",15,"37,29",38,"95,14","0,36","-0,76%","-2,99%","-1,26%","-6,29%","0,32%","-0,69%"
74,08/05/2020,UMBRIA,119,1216,71,1406,"0,12","0,07%","1,70%","1,32%",,-22,"-47,71",22,"52,71",1,"1,43",1,"6,43","0,15","0,00%","-1,92%","-2,13%","-4,56%","0,00%","-0,13%"
74,08/05/2020,VA.AOSTA,123,889,139,1151,"0,20","0,29%","1,57%","1,19%",,-7,"7,71",8,"-1,57",0,"0,43",1,"6,57","0,13","-1,76%","-10,89%","0,00%","-4,29%","-1,04%","-1,11%"
74,08/05/2020,VENETO,6187,10804,1627,18618,"0,24","0,61%","1,42%","1,19%",,-347,"-754,43",374,"875,14",38,"73,43",65,"194,14","0,29","-0,68%","-3,72%","-0,80%","-3,16%","-0,11%","-0,30%"
75,09/05/2020,ABRUZZO,1676,1055,355,3086,"0,40","0,74%","1,44%","1,06%",,-37,"-104,57",41,"133,86",4,"13,29",8,"42,57","0,43","-0,27%","-4,96%","0,00%","-2,34%","0,18%","-0,96%"
75,09/05/2020,BASILICATA,145,210,27,382,"0,05","0,00%","1,44%","1,19%",,-7,"-21,86",6,"14,71",1,"1,43",0,"-5,71","0,32","-0,72%","-2,38%","-1,14%","-2,11%","0,20%","0,89%"
75,09/05/2020,CALABRIA,612,427,90,1129,"0,14","0,27%","1,47%","1,19%",,-7,"-35,71",10,"41,71",0,"1,14",3,"7,14","0,17","-0,55%","-3,25%","0,00%","-1,03%","0,19%","0,01%"
75,09/05/2020,CAMPANIA,1965,2223,388,4576,"0,20","0,26%","1,60%","1,32%",,-47,"-381,14",59,"414,43",2,"12,57",14,"45,86","0,34","-0,07%","-1,67%","-0,32%","-0,76%","-0,22%","-0,22%"
75,09/05/2020,EMILIA ROMAGNA,7401,15491,3827,26719,"0,25","2,20%","1,62%","1,32%",,-329,"-919,43",420,"1167,29",30,"92,71",121,"340,57","0,30","-1,24%","-8,11%","-1,06%","-6,91%","-0,10%","-0,41%"
75,09/05/2020,FRIULI VENEZIA GIULIA,869,1947,308,3124,"0,22","0,15%","1,57%","1,32%",,-42,"-101,00",50,"124,86",0,"3,86",8,"27,71","0,41","-0,31%","-2,63%","0,57%","-0,73%","-0,87%","-0,57%"
75,09/05/2020,LAZIO,4345,2235,553,7133,"0,73","0,95%","1,57%","1,32%",,17,"-25,57",26,"167,14",4,"17,43",47,"159,00","0,83","-0,02%","-3,56%","-0,21%","-2,24%","-0,30%","-0,48%"
75,09/05/2020,LIGURIA,2982,4480,1276,8738,"0,64","1,08%","1,52%","1,32%",,-194,"-332,00",198,"479,29",11,"33,14",15,"180,43","0,96","-0,90%","-8,21%","-1,85%","-12,30%","-2,67%","-2,48%"
75,09/05/2020,LOMBARDIA,30262,36039,14924,81225,"0,68","4,37%","1,52%","1,32%",,-1721,"-3643,43",2138,"5142,86",85,"347,86",502,"1847,29","1,31","-1,64%","-14,34%","-5,61%","-17,00%","-1,39%","-1,68%"
75,09/05/2020,MARCHE,3230,2305,958,6493,"0,80","1,57%","1,52%","1,19%",,-8,"5,14",27,"56,71",4,"15,43",23,"77,29","0,83","-1,53%","-10,33%","-2,58%","-6,19%","0,36%","-0,33%"
75,09/05/2020,MOLISE,205,120,22,347,"0,81","10,58%","1,52%","1,19%",,21,"23,00",-1,"11,71",0,"0,00",20,"34,71","0,40","0,90%","-0,58%","0,00%","-1,47%","2,28%","7,73%"
75,09/05/2020,BOLZANO,473,1804,290,2567,"0,10","0,95%","1,44%","1,19%",,-29,"-101,00",37,"115,57",1,"4,00",9,"18,57","0,10","-4,28%","-9,40%","0,00%","-2,86%","0,21%","0,32%"
75,09/05/2020,TRENTO,830,3024,438,4292,"0,19","0,34%","1,44%","1,19%",,-42,"-176,71",49,"193,14",0,"3,29",7,"19,71","0,31","-1,20%","-7,83%","-1,11%","-6,51%","0,22%","-0,73%"
75,09/05/2020,PIEMONTE,13934,11284,3331,28549,"0,66","3,92%","1,42%","1,06%",,-173,"-907,57",328,"1397,29",26,"85,43",181,"575,14","0,97","-0,05%","-9,66%","0,48%","-5,37%","0,39%","-0,01%"
75,09/05/2020,PUGLIA,2729,1114,443,4286,"0,67","1,56%","1,39%","1,06%",,-4,"-128,71",34,"200,43",0,"7,14",30,"78,86","1,04","-0,14%","-2,40%","0,00%","-1,61%","0,99%","0,23%"
75,09/05/2020,SARDEGNA,550,665,119,1334,"0,12","0,36%","1,32%","1,06%",,-3,"-63,29",7,"74,29",0,"0,00",4,"11,00","0,23","-0,19%","-1,05%","0,48%","-0,14%","-0,16%","0,15%"
