GIORNO,DATA,REGIONE,POSITIVI,DIMESSI,DECEDUTI,CASI TOTALI,Rt,P.TamponiPos,P.PostiNorm.,P.Posti.ICU,,V-1,V-7,V-1,V-7,V-1,V-7,V-1,V-7,M-7,V-1,V-7,V-1,V-7,V-1,V-7
118,21/06/2020,LIGURIA,248,8130,1549,9927,"1,00","0,55%","3,30%","0,93%",,-2,2,5,8,4,12,7,22,,"-0,11%","-0,63%","-0,46%","-0,13%",,
118,21/06/2020,LOMBARDIA,13843,62555,16570,92968,"0,85","1,64%","12,34%","4,25%",,-68,-818,183,1259,13,59,128,499,,"-1,38%","-3,87%","-0,08%","-0,89%",,
118,21/06/2020,MARCHE,527,5247,994,6768,"0,62","0,00%","1,19%","0,00%",,-12,-45,12,47,0,0,0,2,,"0,09%","-0,24%","0,00%","0,00%",,
118,21/06/2020,MOLISE,40,378,23,441,"0,63","0,00%","0,90%","0,00%",,-13,-18,13,18,0,0,0,1,,"0,00%","0,32%","0,00%","0,00%",,
118,21/06/2020,BOLZANO,75,2255,292,2622,"0,88","0,75%","0,74%","1,00%",,-1,-9,5,16,0,0,4,8,,"0,19%","-0,37%","0,00%","-0,14%",,
118,21/06/2020,TRENTO,53,3944,466,4463,"0,91","0,35%","0,00%","0,00%",,2,-5,3,13,0,1,5,9,,"-0,17%","-0,34%","0,00%","0,00%",,
118,21/06/2020,PIEMONTE,2013,25177,4051,31241,"0,77","1,04%","6,11%","3,03%",,-75,-274,95,340,6,19,26,86,,"-0,03%","-1,03%","0,32%","-0,71%",,
118,21/06/2020,PUGLIA,222,3765,540,4527,"0,66","0,16%","0,89%","0,18%",,2,-77,0,81,0,3,2,7,,"0,00%","-0,22%","0,00%","-0,08%",,
118,21/06/2020,SARDEGNA,28,1209,132,1369,"0,84","0,00%","0,56%","0,00%",,0,-3,0,5,0,0,0,2,,"0,00%","-0,10%","0,00%","0,00%",,
118,21/06/2020,SICILIA,141,2651,280,3072,"1,40","0,18%","0,49%","0,72%",,1,-357,1,135,0,0,2,-222,,"-0,02%","-0,12%","0,12%","0,21%",,
118,21/06/2020,TOSCANA,365,8750,1095,10210,"0,79","0,11%","0,38%","1,62%",,-49,-69,52,78,0,2,3,12,,"0,00%","-0,12%","-0,54%","-0,69%",,
118,21/06/2020,UMBRIA,15,1345,78,1438,"0,79","0,00%","0,49%","0,71%",,-2,-2,2,2,0,1,0,1,,"-0,12%","-0,26%","-0,71%","-0,41%",,
118,21/06/2020,VA.AOSTA,5,1042,146,1193,"1,00","0,00%","1,76%","0,00%",,-1,-2,1,3,0,1,0,1,,"0,00%","-0,44%","0,00%","0,00%",,
118,21/06/2020,VENETO,583,16660,2002,19245,"0,71","0,12%","0,47%","0,10%",,8,-60,-1,64,0,10,7,14,,"0,02%","-0,08%","0,00%","0,00%",,
119,22/06/2020,ABRUZZO,394,2428,460,3282,"0,60","0,61%","3,32%","1,59%",,-9,-27,9,27,1,2,1,1,,"-0,07%","-0,43%","0,00%","0,30%",,
119,22/06/2020,BASILICATA,8,366,27,401,"0,00","0,00%","0,24%","0,00%",,0,-1,0,1,0,0,0,0,,"0,00%","0,17%","0,00%","-0,81%",,
119,22/06/2020,CALABRIA,33,1044,97,1174,"0,89","0,23%","1,64%","0,00%",,-3,-1,4,8,0,0,1,7,,"-0,22%","-0,27%","0,00%","0,00%",,
119,22/06/2020,CAMPANIA,133,4060,431,4624,"0,63","0,52%","0,88%","0,00%",,7,-50,0,58,0,0,7,8,,"-0,02%","-0,17%","-0,16%","-0,35%",,
119,22/06/2020,EMILIA ROMAGNA,1154,22854,4235,28243,"0,80","1,03%","2,11%","1,59%",,-18,-101,36,163,4,12,22,74,,"-0,03%","-0,36%","0,00%","0,09%",,
119,22/06/2020,FRIULI VENEZIA GIULIA,72,2889,344,3305,"0,84","0,00%","1,17%","0,00%",,-6,-16,6,18,0,1,0,3,,"-0,08%","-0,03%","0,00%","-0,16%",,
119,22/06/2020,LAZIO,945,6250,830,8025,"0,68","0,61%","3,13%","2,44%",,-46,-66,51,88,3,7,8,28,,"-0,72%","-0,86%","-1,70%","-1,39%",,
119,22/06/2020,LIGURIA,250,8133,1552,9935,"1,00","0,86%","3,25%","0,46%",,2,3,3,9,3,12,8,23,,"-0,06%","-0,46%","-0,46%","-0,53%",,
119,22/06/2020,LOMBARDIA,13638,62900,16573,93111,"0,85","1,84%","10,25%","4,09%",,-205,-689,345,1116,3,45,143,472,,"-2,09%","-4,60%","-0,16%","-0,56%",,
119,22/06/2020,MARCHE,505,5275,994,6774,"0,65","0,57%","1,11%","0,00%",,-22,-51,28,58,0,0,6,6,,"-0,09%","-0,27%","0,00%","0,00%",,
119,22/06/2020,MOLISE,43,378,23,444,"0,71","3,13%","1,36%","0,00%",,3,-11,0,14,0,0,3,3,,"0,45%","0,58%","0,00%","0,00%",,
119,22/06/2020,BOLZANO,89,2252,292,2633,"0,94","4,95%","0,74%","1,00%",,14,6,-3,9,0,0,11,15,,"0,00%","-0,27%","0,00%","-0,14%",,
119,22/06/2020,TRENTO,53,3945,466,4464,"0,91","0,13%","0,00%","0,00%",,0,-3,1,10,0,0,1,7,,"0,00%","-0,22%","0,00%","0,00%",,
119,22/06/2020,PIEMONTE,1970,25223,4055,31248,"0,79","0,48%","5,94%","3,03%",,-43,-226,46,275,4,17,7,66,,"-0,17%","-0,78%","0,00%","-0,50%",,
119,22/06/2020,PUGLIA,218,3769,540,4527,"0,65","0,00%","0,92%","0,00%",,-4,-53,4,57,0,2,0,6,,"0,03%","-0,10%","-0,18%","-0,20%",,
119,22/06/2020,SARDEGNA,28,1209,132,1369,"0,86","0,00%","0,56%","0,00%",,0,-2,0,3,0,0,0,1,,"0,00%","-0,07%","0,00%","0,00%",,
119,22/06/2020,SICILIA,141,2651,280,3072,,"0,00%","0,49%","0,72%",,0,-262,0,95,0,0,0,-167,,"0,00%","-0,08%","0,00%","0,17%",,
119,22/06/2020,TOSCANA,360,8752,1099,10211,"0,78","0,06%","0,36%","1,62%",,-5,-55,2,60,4,5,1,9,,"-0,02%","-0,11%","0,00%","-0,51%",,
119,22/06/2020,UMBRIA,13,1347,78,1438,"0,80","0,00%","0,49%","0,71%",,-2,-3,2,3,0,1,0,0,,"0,00%","-0,17%","0,00%","-0,41%",,
119,22/06/2020,VA.AOSTA,5,1042,146,1193,"0,92","0,00%","1,76%","0,00%",,0,-1,0,2,0,1,0,1,,"0,00%","-0,25%","0,00%","0,00%",,
119,22/06/2020,VENETO,585,16659,2003,19247,"0,72","0,04%","0,48%","0,10%",,2,-34,-1,38,1,8,2,12,,"0,02%","-0,04%","0,00%","0,00%",,
120,23/06/2020,ABRUZZO,391,2431,460,3282,"0,57","0,00%","3,12%","1,59%",,-3,-19,3,19,0,1,0,1,,"-0,20%","-0,43%","0,00%","0,30%",,
120,23/06/2020,BASILICATA,8,366,27,401,"0,00","0,00%","0,24%","0,00%",,0,-1,0,1,0,0,0,0,,"0,00%","0,14%","0,00%","-0,65%",,
120,23/06/2020,CALABRIA,28,1050,97,1175,"0,91","0,12%","0,99%","0,00%",,-5,-5,6,11,0,0,1,6,,"-0,66%","-0,78%","0,00%","0,00%",,
120,23/06/2020,CAMPANIA,141,4062,431,4634,"0,70","1,20%","1,03%","0,00%",,8,-23,2,38,0,0,10,15,,"0,15%","0,02%","0,00%","-0,30%",,
120,23/06/2020,EMILIA ROMAGNA,1089,22935,4236,28260,"0,81","0,37%","1,98%","1,59%",,-65,-121,81,179,1,9,17,68,,"-0,13%","-0,35%","0,00%","0,08%",,
120,23/06/2020,FRIULI VENEZIA GIULIA,71,2890,344,3305,"0,83","0,00%","1,10%","0,00%",,-1,-13,1,14,0,0,0,2,,"-0,08%","-0,11%","0,00%","-0,16%",,
120,23/06/2020,LAZIO,886,6315,832,8033,"0,69","0,29%","2,87%","1,70%",,-59,-90,65,111,2,6,8,27,,"-0,26%","-0,85%","-0,74%","-1,80%",,
120,23/06/2020,LIGURIA,255,8131,1553,9939,"1,01","0,36%","3,41%","0,46%",,5,6,-2,5,1,9,4,20,,"0,17%","-0,17%","0,00%","-0,46%",,
120,23/06/2020,LOMBARDIA,12903,63691,16579,93173,"0,84","0,89%","8,91%","4,09%",,-735,-1091,791,1431,6,35,62,375,,"-1,34%","-4,55%","0,00%","-0,35%",,
120,23/06/2020,MARCHE,493,5288,994,6775,"0,67","0,12%","0,94%","0,00%",,-12,-48,13,54,0,0,1,6,,"-0,17%","-0,34%","0,00%","0,00%",,
120,23/06/2020,MOLISE,43,378,23,444,"0,72","0,00%","1,36%","0,00%",,0,-8,0,10,0,0,0,2,,"0,00%","0,45%","0,00%","0,00%",,
120,23/06/2020,BOLZANO,89,2252,292,2633,"0,93","0,00%","0,56%","1,00%",,0,7,0,6,0,0,0,12,,"-0,19%","-0,32%","0,00%","-0,14%",,
120,23/06/2020,TRENTO,51,3948,466,4465,"0,92","0,16%","0,00%","0,00%",,-2,-3,3,9,0,0,1,6,,"0,00%","-0,17%","0,00%","0,00%",,
120,23/06/2020,PIEMONTE,1870,25325,4059,31254,"0,78","0,18%","5,67%","2,87%",,-100,-243,102,277,4,15,6,48,,"-0,27%","-0,71%","-0,16%","-0,43%",,
120,23/06/2020,PUGLIA,190,3797,542,4529,"0,68","0,08%","0,89%","0,00%",,-28,-58,28,61,2,3,2,6,,"-0,03%","-0,06%","0,00%","-0,15%",,
120,23/06/2020,SARDEGNA,15,1213,132,1360,,"0,00%","0,44%","0,00%",,-13,-12,4,5,0,0,-9,-7,,"-0,12%","-0,14%","0,00%","0,00%",,
120,23/06/2020,SICILIA,132,2661,280,3073,,"0,04%","0,42%","0,60%",,-9,-175,10,64,0,0,1,-110,,"-0,07%","-0,10%","-0,12%","0,03%",,
120,23/06/2020,TOSCANA,337,8780,1100,10217,"0,79","0,17%","0,40%","1,08%",,-23,-60,28,67,1,4,6,12,,"0,04%","-0,03%","-0,54%","-0,85%",,
120,23/06/2020,UMBRIA,12,1348,78,1438,"0,75","0,00%","0,49%","0,71%",,-1,-3,1,3,0,0,0,0,,"0,00%","-0,10%","0,00%","-0,41%",,
120,23/06/2020,VA.AOSTA,5,1042,146,1193,"0,89",,"1,32%","0,00%",,0,-1,0,1,0,0,0,1,,"-0,44%","-0,50%","0,00%","0,00%",,
120,23/06/2020,VENETO,564,16682,2004,19250,"0,73","0,05%","0,50%","0,10%",,-21,-33,23,38,1,5,3,11,,"0,02%","-0,01%","0,00%","0,00%",,
121,24/06/2020,ABRUZZO,378,2444,461,3283,"0,57","0,11%","2,78%","1,06%",,-13,-24,13,24,1,2,1,2,,"-0,34%","-0,57%","-0,53%","-0,23%",,
121,24/06/2020,BASILICATA,7,367,27,401,"0,00","0,00%","0,24%","0,00%",,-1,-1,1,1,0,0,0,0,,"0,00%","0,10%","0,00%","-0,49%",,
121,24/06/2020,CALABRIA,28,1050,97,1175,"0,92","0,00%","0,99%","0,00%",,0,-4,0,8,0,0,0,4,,"0,00%","-0,64%","0,00%","0,00%",,
121,24/06/2020,CAMPANIA,148,4066,431,4645,"0,75","0,51%","0,77%","0,00%",,7,-1,4,22,0,0,11,21,,"-0,26%","-0,20%","0,00%","-0,25%",,
121,24/06/2020,EMILIA ROMAGNA,1074,22985,4245,28304,"0,84","0,73%","1,91%","1,59%",,-15,-97,50,167,9,14,44,84,,"-0,07%","-0,29%","0,00%","0,06%",,
121,24/06/2020,FRIULI VENEZIA GIULIA,57,2904,344,3305,"0,79","0,00%","1,02%","0,00%",,-14,-21,14,21,0,0,0,1,,"-0,08%","-0,16%","0,00%","-0,16%",,
121,24/06/2020,LAZIO,869,6337,833,8039,"0,71","0,28%","2,82%","1,38%",,-17,-83,22,102,1,5,6,24,,"-0,05%","-0,67%","-0,32%","-1,74%",,
121,24/06/2020,LIGURIA,261,8124,1555,9940,"1,02","0,08%","3,30%","0,46%",,6,10,-7,-2,2,8,1,15,,"-0,11%","-0,17%","0,00%","-0,40%",,
121,24/06/2020,LOMBARDIA,12227,64448,16586,93261,"0,83","0,97%","6,78%","3,85%",,-676,-1375,757,1674,7,27,88,326,,"-2,13%","-5,14%","-0,24%","-0,47%",,
121,24/06/2020,MARCHE,471,5314,994,6779,"0,71","0,27%","1,02%","0,00%",,-22,-54,26,61,0,0,4,8,,"0,09%","-0,15%","0,00%","0,00%",,
121,24/06/2020,MOLISE,43,378,23,444,"0,72","0,00%","0,90%","0,00%",,0,-5,0,7,0,0,0,2,,"-0,45%","-0,06%","0,00%","0,00%",,
121,24/06/2020,BOLZANO,90,2252,292,2634,"0,94","0,21%","0,56%","1,00%",,1,7,0,3,0,0,1,10,,"0,00%","-0,19%","0,00%","-0,14%",,
121,24/06/2020,TRENTO,52,4395,405,4852,"1,00","0,00%","0,00%","0,00%",,1,-2,447,389,-61,-52,387,335,,"0,00%","-0,12%","0,00%","0,00%",,
121,24/06/2020,PIEMONTE,1730,25480,4066,31276,"0,78","0,60%","5,73%","2,87%",,-140,-290,155,323,7,16,22,50,,"0,07%","-0,36%","0,00%","-0,27%",,
121,24/06/2020,PUGLIA,177,3809,543,4529,"0,68","0,00%","0,80%","0,00%",,-13,-50,12,51,1,3,0,4,,"-0,08%","-0,08%","0,00%","-0,10%",,
121,24/06/2020,SARDEGNA,15,1214,132,1361,,"0,08%","0,44%","0,00%",,0,-10,1,5,0,0,1,-5,,"0,00%","-0,11%","0,00%","0,00%",,
121,24/06/2020,SICILIA,132,2662,280,3074,,"0,04%","0,42%","0,60%",,0,-78,1,25,0,0,1,-54,,"0,00%","-0,07%","0,00%","0,00%",,
121,24/06/2020,TOSCANA,330,8791,1101,10222,"0,80","0,13%","0,52%","0,90%",,-7,-51,11,59,1,4,5,12,,"0,12%","0,11%","-0,18%","-0,80%",,
121,24/06/2020,UMBRIA,11,1349,79,1439,"0,82","0,10%","0,37%","0,71%",,-1,-3,1,3,1,1,1,1,,"-0,12%","-0,16%","0,00%","-0,30%",,
121,24/06/2020,VA.AOSTA,6,1042,146,1194,"0,90","0,90%","1,32%","0,00%",,1,1,0,1,0,0,1,1,,"0,00%","-0,38%","0,00%","0,00%",,
121,24/06/2020,VENETO,549,16700,2004,19253,"0,74","0,03%","0,43%","0,10%",,-15,-29,18,36,0,3,3,10,,"-0,07%","-0,05%","0,00%","0,00%",,
122,25/06/2020,ABRUZZO,371,2452,461,3284,"0,61","0,11%","2,17%","1,06%",,-7,-22,8,23,0,1,1,2,,"-0,61%","-0,93%","0,00%","-0,23%",,
122,25/06/2020,BASILICATA,7,367,27,401,"0,00","0,00%","0,24%","0,00%",,0,-1,0,1,0,0,0,0,,"0,00%","0,07%","0,00%","-0,32%",,
122,25/06/2020,CALABRIA,28,1050,97,1175,"0,92","0,00%","1,10%","0,00%",,0,-3,0,6,0,0,0,3,,"0,11%","-0,41%","0,00%","0,00%",,
122,25/06/2020,CAMPANIA,164,4067,431,4662,"0,81","0,86%","1,03%","0,00%",,16,27,1,5,0,0,17,32,,"0,26%","0,08%","0,00%","-0,12%",,
122,25/06/2020,EMILIA ROMAGNA,1068,23034,4249,28351,"0,86","0,60%","1,86%","1,45%",,-6,-72,49,161,4,13,47,101,,"-0,05%","-0,23%","-0,13%","-0,08%",,
122,25/06/2020,FRIULI VENEZIA GIULIA,53,2907,345,3305,"0,74","0,00%","0,94%","0,00%",,-4,-18,3,18,1,1,0,0,,"-0,08%","-0,20%","0,00%","-0,08%",,
122,25/06/2020,LAZIO,862,6354,835,8051,"0,75","0,56%","2,82%","1,27%",,-7,-71,17,92,2,5,12,27,,"0,00%","-0,49%","-0,11%","-1,45%",,
122,25/06/2020,LIGURIA,259,8139,1556,9954,"1,03","0,90%","3,13%","0,46%",,-2,6,15,10,1,6,14,22,,"-0,17%","-0,22%","0,00%","-0,33%",,
122,25/06/2020,LOMBARDIA,11992,64831,16608,93431,"0,83","1,73%","6,09%","3,85%",,-235,-1231,383,1561,22,36,170,365,,"-0,69%","-4,36%","0,00%","-0,33%",,
122,25/06/2020,MARCHE,460,5330,991,6781,"0,71","0,14%","0,85%","0,00%",,-11,-48,16,58,-3,-3,2,8,,"-0,17%","-0,21%","0,00%","0,00%",,
122,25/06/2020,MOLISE,36,385,23,444,"0,73","0,00%","0,90%","0,00%",,-7,-8,7,10,0,0,0,1,,"0,00%","-0,13%","0,00%","0,00%",,
122,25/06/2020,BOLZANO,87,2255,292,2634,"0,95","0,00%","0,56%","1,00%",,-3,4,3,3,0,0,0,7,,"0,00%","-0,05%","0,00%","0,00%",,
122,25/06/2020,TRENTO,52,4398,405,4855,"1,00","0,21%","0,17%","0,00%",,0,-1,3,326,0,-44,3,281,,"0,17%","0,07%","0,00%","0,00%",,
122,25/06/2020,PIEMONTE,1681,25544,4071,31296,"0,78","0,56%","5,43%","2,39%",,-49,-252,64,287,5,16,20,51,,"-0,31%","-0,47%","-0,48%","-0,52%",,
122,25/06/2020,PUGLIA,173,3814,543,4530,"0,67","0,05%","0,75%","0,00%",,-4,-35,5,36,0,2,1,3,,"-0,06%","-0,11%","0,00%","-0,08%",,
122,25/06/2020,SARDEGNA,14,1216,132,1362,,"0,10%","0,37%","0,00%",,-1,-9,2,5,0,0,1,-3,,"-0,06%","-0,13%","0,00%","0,00%",,
122,25/06/2020,SICILIA,130,2666,280,3076,,"0,09%","0,42%","0,60%",,-2,-8,4,12,0,0,2,4,,"0,00%","-0,05%","0,00%","-0,03%",,
122,25/06/2020,TOSCANA,324,8799,1101,10224,"0,80","0,07%","0,48%","1,08%",,-6,-41,8,48,0,3,2,10,,"-0,04%","0,07%","0,18%","-0,44%",,
122,25/06/2020,UMBRIA,10,1350,79,1439,"0,82","0,00%","0,37%","0,71%",,-1,-4,1,3,0,1,0,1,,"0,00%","-0,12%","0,00%","-0,20%",,
122,25/06/2020,VA.AOSTA,5,1043,146,1194,"0,90","0,00%","0,88%","0,00%",,-1,0,1,1,0,0,0,1,,"-0,44%","-0,63%","0,00%","0,00%",,
122,25/06/2020,VENETO,527,16724,2006,19257,"0,74","0,04%","0,48%","0,10%",,-22,-39,24,47,2,3,4,11,,"0,05%","0,01%","0,00%","0,00%",,
123,26/06/2020,ABRUZZO,358,2466,461,3285,"0,67","0,13%","2,03%","1,06%",,-13,-28,14,29,0,1,1,2,,"-0,14%","-0,84%","0,00%","-0,30%",,
123,26/06/2020,BASILICATA,7,367,27,401,"0,00","0,00%","0,24%","0,00%",,0,-1,0,1,0,0,0,0,,"0,00%","0,03%","0,00%","-0,16%",,
123,26/06/2020,CALABRIA,30,1051,97,1178,"0,94","0,26%","0,99%","0,00%",,2,0,1,5,0,0,3,4,,"-0,11%","-0,38%","0,00%","0,00%",,
123,26/06/2020,CAMPANIA,164,4070,431,4665,"0,84","0,21%","0,90%","0,16%",,0,21,3,7,0,0,3,28,,"-0,13%","-0,04%","0,16%","0,09%",,
123,26/06/2020,EMILIA ROMAGNA,1044,23097,4252,28393,"0,88","1,02%","1,78%","1,59%",,-24,-71,63,171,3,12,42,112,,"-0,08%","-0,23%","0,13%","0,04%",,
123,26/06/2020,FRIULI VENEZIA GIULIA,48,2914,345,3307,"0,73","0,07%","1,02%","0,00%",,-5,-18,7,19,0,1,2,2,,"0,08%","-0,09%","0,00%","-0,08%",,
123,26/06/2020,LAZIO,816,6412,836,8064,"0,80","0,54%","2,88%","1,38%",,-46,-92,58,117,1,5,13,30,,"0,06%","-0,29%","0,11%","-0,97%",,
123,26/06/2020,LIGURIA,264,8138,1556,9958,"1,04","0,33%","3,02%","1,39%",,5,9,-1,7,0,4,4,19,,"-0,11%","-0,24%","0,93%","0,60%",,
123,26/06/2020,LOMBARDIA,11640,65323,16624,93587,"0,83","1,11%","4,91%","3,77%",,-352,-1239,492,1592,16,39,156,391,,"-1,18%","-4,09%","-0,08%","-0,26%",,
123,26/06/2020,MARCHE,407,5385,991,6783,"0,73","0,21%","0,85%","0,00%",,-53,-79,55,89,0,-2,2,8,,"0,00%","-0,16%","0,00%","0,00%",,
123,26/06/2020,MOLISE,29,393,23,445,"0,74","0,19%","0,45%","0,00%",,-7,-12,8,14,0,0,1,2,,"-0,45%","-0,52%","0,00%","0,00%",,
123,26/06/2020,BOLZANO,85,2257,292,2634,"0,97","0,00%","0,56%","1,00%",,-2,1,2,4,0,0,0,4,,"0,00%","-0,05%","0,00%","0,00%",,
123,26/06/2020,TRENTO,52,4402,405,4859,"1,00","0,27%","0,17%","0,00%",,0,0,4,263,0,-35,4,228,,"0,00%","0,10%","0,00%","0,00%",,
123,26/06/2020,PIEMONTE,1585,25649,4077,31311,"0,77","0,38%","5,27%","2,23%",,-96,-263,105,295,6,16,15,48,,"-0,15%","-0,49%","-0,16%","-0,50%",,
123,26/06/2020,PUGLIA,153,3835,543,4531,"0,67","0,06%","0,75%","0,00%",,-20,-40,21,42,0,1,1,3,,"0,00%","-0,09%","0,00%","-0,05%",,
123,26/06/2020,SARDEGNA,12,1218,132,1362,,"0,00%","0,31%","0,00%",,-2,-8,2,5,0,0,0,-3,,"-0,06%","-0,15%","0,00%","0,00%",,
123,26/06/2020,SICILIA,129,2666,281,3076,"0,52","0,00%","0,45%","0,48%",,-1,-6,0,8,1,1,0,3,,"0,02%","-0,01%","-0,12%","-0,14%",,
123,26/06/2020,TOSCANA,314,8809,1103,10226,"0,77","0,07%","0,42%","1,08%",,-10,-35,10,41,2,4,2,9,,"-0,06%","0,00%","0,00%","-0,28%",,
123,26/06/2020,UMBRIA,10,1351,79,1440,"0,82","0,11%","0,24%","0,71%",,0,-3,1,3,0,1,1,1,,"-0,12%","-0,19%","0,00%","-0,10%",,
123,26/06/2020,VA.AOSTA,4,1044,146,1194,"0,92","0,00%","0,88%","0,00%",,-1,-1,1,2,0,0,0,1,,"0,00%","-0,50%","0,00%","0,00%",,
123,26/06/2020,VENETO,487,16768,2007,19262,"0,77","0,07%","0,27%","0,10%",,-40,-66,44,75,1,3,5,12,,"-0,22%","-0,17%","0,00%","0,00%",,
124,27/06/2020,ABRUZZO,337,2487,461,3285,"0,65","0,00%","2,10%","1,06%",,-21,-39,21,40,0,1,0,2,,"0,07%","-0,60%","0,00%","-0,23%",,
124,27/06/2020,BASILICATA,7,367,27,401,"0,00","0,00%","0,24%","0,00%",,0,0,0,0,0,0,0,0,,"0,00%","0,00%","0,00%","0,00%",,
124,27/06/2020,CALABRIA,31,1051,97,1179,"0,95","0,11%","0,99%","0,00%",,1,0,0,3,0,0,1,3,,"0,00%","-0,23%","0,00%","0,00%",,
124,27/06/2020,CAMPANIA,163,4071,431,4665,"0,87","0,00%","0,99%","0,00%",,-1,15,1,6,0,0,0,20,,"0,09%","0,06%","-0,16%","-0,05%",,
124,27/06/2020,EMILIA ROMAGNA,1041,23142,4252,28435,"0,90","0,96%","1,73%","1,45%",,-3,-51,45,161,0,9,42,120,,"-0,05%","-0,20%","-0,13%","-0,09%",,
124,27/06/2020,FRIULI VENEZIA GIULIA,42,2920,345,3307,"0,70","0,00%","0,94%","0,00%",,-6,-18,6,19,0,1,0,1,,"-0,08%","-0,12%","0,00%","0,00%",,
124,27/06/2020,LAZIO,827,6418,837,8082,"0,82","0,71%","2,88%","1,38%",,11,-58,6,92,1,4,18,38,,"0,00%","-0,15%","0,00%","-0,58%",,
124,27/06/2020,LIGURIA,268,8138,1557,9963,"1,05","0,34%","2,74%","1,39%",,4,10,0,5,1,3,5,18,,"-0,28%","-0,42%","0,00%","0,60%",,
124,27/06/2020,LOMBARDIA,10992,66046,16626,93664,"0,82","0,80%","4,06%","3,45%",,-648,-1470,723,1790,2,31,77,350,,"-0,84%","-3,56%","-0,32%","-0,46%",,
124,27/06/2020,MARCHE,357,5437,991,6785,"0,74","0,17%","0,77%","0,00%",,-50,-103,52,112,0,-2,2,7,,"-0,09%","-0,19%","0,00%","0,00%",,
124,27/06/2020,MOLISE,26,396,23,445,"0,75","0,00%","0,00%","0,00%",,-3,-11,3,12,0,0,0,1,,"-0,45%","-0,84%","0,00%","0,00%",,
124,27/06/2020,BOLZANO,87,2257,292,2636,"1,00","0,33%","0,74%","1,00%",,2,1,0,3,0,0,2,4,,"0,19%","0,11%","0,00%","0,00%",,
124,27/06/2020,TRENTO,51,4404,405,4860,"1,00","0,06%","0,34%","0,00%",,-1,-1,2,199,0,-26,1,172,,"0,17%","0,24%","0,00%","0,00%",,
124,27/06/2020,PIEMONTE,1503,25739,4080,31322,"0,76","0,41%","5,20%","1,91%",,-82,-262,90,291,3,14,11,44,,"-0,07%","-0,42%","-0,32%","-0,71%",,
124,27/06/2020,PUGLIA,147,3841,543,4531,"0,63","0,00%","0,75%","0,00%",,-6,-36,6,37,0,1,0,2,,"0,00%","-0,07%","0,00%","-0,03%",,
124,27/06/2020,SARDEGNA,13,1218,132,1363,,"0,12%","0,37%","0,00%",,1,-5,0,4,0,0,1,-1,,"0,06%","-0,06%","0,00%","0,00%",,
124,27/06/2020,SICILIA,130,2666,281,3077,"0,55","0,04%","0,49%","0,48%",,1,-4,0,6,0,1,1,3,,"0,05%","0,04%","0,00%","-0,12%",,
124,27/06/2020,TOSCANA,318,8817,1103,10238,"0,80","0,37%","0,28%","1,08%",,4,-17,8,32,0,3,12,17,,"-0,14%","-0,12%","0,00%","-0,13%",,
124,27/06/2020,UMBRIA,10,1350,80,1440,"0,82","0,00%","0,24%","0,71%",,0,-2,-1,1,1,1,0,1,,"0,00%","-0,14%","0,00%","0,00%",,
124,27/06/2020,VA.AOSTA,4,1044,146,1194,"0,83","0,00%","0,88%","0,00%",,0,-1,0,1,0,0,0,0,,"0,00%","-0,38%","0,00%","0,00%",,
124,27/06/2020,VENETO,482,16775,2007,19264,"0,77","0,01%","0,30%","0,10%",,-5,-58,7,65,0,2,2,10,,"0,03%","-0,12%","0,00%","0,00%",,
125,28/06/2020,ABRUZZO,284,2540,462,3286,"0,67","0,13%","1,90%","1,06%",,-53,-75,53,76,1,1,1,2,,"-0,20%","-0,59%","0,00%","-0,15%",,
125,28/06/2020,BASILICATA,2,372,27,401,"0,00","0,00%","0,24%","0,00%",,-5,-5,5,5,0,0,0,0,,"0,00%","0,00%","0,00%","0,00%",,
125,28/06/2020,CALABRIA,26,1057,97,1180,"0,92","0,21%","0,44%","0,00%",,-5,-3,6,7,0,0,1,3,,"-0,55%","-0,58%","0,00%","0,00%",,
125,28/06/2020,CAMPANIA,163,4071,431,4665,"0,90","0,00%","0,86%","0,00%",,0,9,0,4,0,0,0,14,,"-0,13%","-0,07%","0,00%","-0,02%",,
125,28/06/2020,EMILIA ROMAGNA,1042,23161,4253,28456,"0,91","0,61%","1,76%","1,59%",,1,-31,19,131,1,7,21,107,,"0,03%","-0,11%","0,13%","0,04%",,
125,28/06/2020,FRIULI VENEZIA GIULIA,38,2925,345,3308,"0,69","0,09%","0,94%","0,00%",,-4,-16,5,18,0,0,1,2,,"0,00%","-0,08%","0,00%","0,00%",,
125,28/06/2020,LAZIO,841,6418,837,8096,"0,84","0,62%","2,91%","1,38%",,14,-23,0,60,0,3,14,40,,"0,03%","0,01%","0,00%","-0,18%",,
125,28/06/2020,LIGURIA,272,8137,1558,9967,"1,07","0,42%","2,69%","1,39%",,4,11,-1,3,1,3,4,16,,"-0,06%","-0,39%","0,00%","0,53%",,
125,28/06/2020,LOMBARDIA,10947,66175,16639,93761,"0,81","1,19%","3,16%","3,45%",,-45,-1101,129,1402,13,34,97,334,,"-0,90%","-3,15%","0,00%","-0,34%",,
125,28/06/2020,MARCHE,320,5474,991,6785,"0,73","0,00%","0,77%","0,00%",,-37,-110,37,116,0,-1,0,5,,"0,00%","-0,13%","0,00%","0,00%",,
125,28/06/2020,MOLISE,26,396,23,445,"0,76","0,00%","0,00%","0,00%",,0,-9,0,10,0,0,0,1,,"0,00%","-0,71%","0,00%","0,00%",,
